"Commit","EhAutor","Arquivo"
"727a480a14ed4d03223ce20a9d22d51e3156cb62","Autor",1
"72addaeec3f73af215fee93e72078e343ade99d0","Colaborador",1
"72b911767e777483a86410dee1314306c34b0ed3","Colaborador",1
"736d8c6192057acbbe11ae6d62e6e926670d854a","Autor",1
"7409b2ef63818f82edb6e265eead9bbe597bac2f","Autor",1
"748faf860f3dc778161dbe86feeeeec4b6c459f3","Colaborador",1
"74b64a6d1a988f3672d612f7a96d981ba54f66fd","Colaborador",1
"75505f73e1df5b9fef99b13cff8f05b4d9769c0f","Colaborador",1
"7568b9c93736e5910578ecb89e11191ec7030532","Colaborador",1
"75e0c442f79ea36ac1e855065d7af163d1550e0a","Colaborador",1
"764ce8335b1a23231b6036673b30fa73e60e5175","Colaborador",1
"766fcd4bfcfe772801333b62016cf9fd7f226c2d","Autor",1
"766fcd4bfcfe772801333b62016cf9fd7f226c2d","Colaborador",1
"76c12e4077fa0f22b374ad1e3d673fcb06646444","Colaborador",1
"76dcab54fc7f450763bb7a2f8e64d0a8497d7a79","Colaborador",1
"76fccefc84faab2c2cf7f4e35c0b59ade88a7631","Colaborador",1
"77068a9f5907fda7fa7dfaa62c28361803e21fd9","Autor",1
"772e66b91c0c371f5777d50703b3629caa770e6e","Autor",1
"7766bd8c347668143f2e3d37b6484fd7707deaf8","Autor",1
"7768470b106020753bd295f2943b4f534b22cd7c","Autor",1
